postcode,longitude,latitude
TA6 4FJ,-2.985935,51.155107
DA1 1RL,0.237274,51.439562
BD1 5LL,-1.744571,53.791653
SL3 0BQ,-0.510277,51.471615
SS3 9WL,0.792117,51.529591
BN1 1EE,-0.138236,50.821994
BS34 7JZ,-2.56519,51.506568
BB5 5JD,-2.385346,53.772439
BB9 8NB,-2.218287,53.846299
RH1 5DY,-0.164922,51.198932
N19 5TE,,
SW1Y 4JU,-0.134989,51.508154
W8 7JB,-0.195773,51.502547
PE12 9TY,0.193124,52.76977
LS27 7WF,-1.624687,53.755486
WS11 7LT,-2.010234,52.691013
PR7 7JN,-2.657111,53.675607
SA99 1AD,-3.945445,51.669997
KT24 6LN,-0.445381,51.28125
ST1 5RQ,-2.200651,53.025395
PR4 6AE,-2.854351,53.696069
TS7 0RS,-1.175381,54.517094
LS11 5SS,-1.548742,53.764608
NG34 9WT,-0.291554,52.981108
EN8 7AP,-0.033492,51.687364
PL17 8EX,-4.310364,50.518942
E18 1BD,0.02482,51.594432
RG24 9SN,-1.121061,51.278973
SE10 0YP,0.003465,51.489341
KA3 2GJ,-4.495289,55.634647
ML11 9PG,-3.870296,55.656536
NE1 2JR,-1.603869,54.972455
SS15 6TH,0.407213,51.57836
WR12 7DT,-1.859248,52.03627
IG1 4QT,0.072701,51.564638
DN22 7FD,-0.95161,53.304003
TD6 9BW,-2.741048,55.621353
RG8 9DD,-1.134736,51.529056
SK9 5BR,-2.239186,53.328043
CH46 4TP,-3.117448,53.408049
M28 2PJ,-2.380314,53.497399
BL9 6SQ,-2.294319,53.617823
EC2M 4JB,,
G3 8PB,-4.288025,55.86494
NR17 2AF,1.016107,52.518451
M4 6AL,-2.224295,53.486377
WD18 9XG,-0.43323,51.63961
BD20 0EB,-1.938494,53.91101
BN25 2DX,0.100756,50.774391
SP10 3SA,-1.516802,51.215399
E2 8HD,-0.076512,51.530321
NE1 3RF,-1.611054,54.967671
CF5 2DP,-3.220527,51.49435
YO19 6RG,-1.100522,53.83845
CB2 8DL,0.128964,52.190272
SM2 5TS,-0.191341,51.354964
GU1 1TR,-0.557142,51.244912
BT38 8YF,-5.840142,54.70872
L6 0BZ,-2.945129,53.431128
BA13 3EP,-2.180888,51.259619
WD6 4JX,-0.289403,51.667717
RH2 7JN,-0.200055,51.233203
EH1 2BB,-3.209545,55.948338
EH14 5LP,-3.305384,55.899242
PO15 7AD,-1.244396,50.878121
BT69 6AQ,-6.973199,54.41468
BT42 3EY,-6.252536,54.813468
PR6 8NU,-2.603545,53.72901
W13 9RT,-0.316938,51.502829
SE16 3EQ,-0.058913,51.488132
HP1 1FW,-0.474967,51.745895
GU6 7AE,-0.483097,51.141649
LN11 0XQ,-0.013016,53.451392
RE19 2EN,,
OX4 4GD,-1.218041,51.716507
ME4 4QU,0.538969,51.401352
TQ1 2NQ,-3.510998,50.463382
CT10 1JT,1.439182,51.359186
SE16 7DX,-0.049386,51.498729
W1J 6HL,,
L1 4JA,-2.976309,53.401951
AB42 4NA,-2.129366,57.519549
OX9 3SE,-0.966444,51.739317
W1U 8ED,-0.155271,51.516458
PO9 1JH,-0.991497,50.849187
NE38 8QF,-1.492708,54.901535
OL4 2NY,-2.083479,53.554504
BA2 3ND,-2.371218,51.374745
NG1 6FR,,
HA6 3LZ,-0.416281,51.614213
SE16 3GD,-0.076008,51.495374
SA13 2LZ,-3.764324,51.577612
DE11 9BL,-1.583848,52.760999
OL11 3TD,-2.157463,53.608736
W1W 8QX,-0.14108,51.517026
W5 2AN,-0.310825,51.51578
E15 2RF,-0.006267,51.530656
LA9 5SD,-2.770933,54.352884
PR6 7HJ,-2.632493,53.678391
LU3 3LS,-0.454885,51.911863
IG11 0PT,0.11023,51.528178
SE23 3RA,-0.054291,51.450844
EC2N 4AH,-0.082779,51.514936
SM5 3LL,-0.172612,51.355978
NW10 4TR,-0.243434,51.535331
RM8 1AR,0.145125,51.563849
IM1 1EB,,
B8 3RB,-1.829044,52.486195
SW1X 7LY,-0.154767,51.50228
SS9 2QU,0.626791,51.545678
PR1 4RA,-2.671146,53.764225
FY8 5AY,-2.940916,53.743931
TN13 1PD,0.190592,51.267047
G2 1QX,-4.255668,55.862041
WA2 7JQ,-2.59612,53.392229
W1H 2AG,-0.1602,51.518964
M12 6AE,-2.219903,53.47621
DL1 4RT,-1.524478,54.512208
TW12 1LY,-0.353489,51.428523
ML11 0QW,-3.847869,55.556628
EH2 3JG,-3.202221,55.951761
SW11 4DZ,-0.15578,51.47493
N13 4BS,-0.105304,51.622666
SL2 2NT,-0.646493,51.530681
DN3 3LP,-1.05108,53.531526
PO4 0AH,-1.070565,50.792668
KT2 6RS,-0.292236,51.411756
M23 0BQ,-2.275902,53.410246
KT11 3EZ,-0.401285,51.324315
BL8 2LS,-2.328237,53.591572
NR32 2SW,1.740855,52.484494
SW6 4HS,-0.201109,51.47622
NG14 7EW,-0.985692,52.990363
EH2 1EN,-3.199387,55.953847
G2 6LD,-4.259412,55.860463
SL6 3QF,-0.77424,51.508598
NR13 4ER,1.504766,52.629388
HP13 5DL,-0.7528,51.632283
CR3 2HT,,
BS30 8FR,-2.475133,51.456354
RH19 2LP,-0.024111,51.16125
RH14 0AL,-0.505014,51.055682
NR7 9AQ,1.337242,52.649249
CO15 4XD,1.176867,51.8171
M4 7BL,-2.218798,53.480663
BN13 2RS,-0.415443,50.832212
MK12 5NN,-0.823213,52.068243
OL12 0HA,-2.15419,53.622987
DN4 6HX,-1.086063,53.516994
B16 9NX,-1.936772,52.471576
B8 2UL,-1.846026,52.496733
SL8 5TD,-0.713099,51.580035
EC1N 8JR,-0.108696,51.519754
CF10 1FH,-3.176459,51.477698
HX3 9EX,-1.854565,53.711124
LA12 9AT,-3.086419,54.196783
KY6 2PJ,-3.190509,56.187031
OX9 3NU,-0.96098,51.738244
NW1 5RH,-0.166273,51.519553
TN24 9QY,0.896726,51.165323
WV1 4EG,-2.134403,52.588355
KT15 2AL,-0.492094,51.371056
SW17 9SH,-0.163673,51.423589
E1 2QE,-0.056404,51.511552
EH3 6RE,-3.202282,55.958374
CV22 7DE,-1.284072,52.373591
AB53 4EJ,-2.462887,57.537641
AB16 5EW,-2.135062,57.158967
SW17 8AD,-0.153138,51.440591
NE1 4NF,-1.619914,54.975389
DD2 1DZ,-2.994117,56.458261
LE1 7LT,-1.123974,52.626649
EH3 6SW,-3.203467,55.957859
TN6 1QL,0.15375,51.05699
L17 3BP,-2.944938,53.387876
EH11 2JG,-3.22555,55.93994
SK7 2DH,-2.16421,53.357265
SW10 9HD,-0.187613,51.486325
DY14 9XZ,-2.371115,52.351459
BT19 1NB,-5.701147,54.655296
TW6 1EW,-0.449579,51.469777
AB11 6DY,-2.10346,57.143465
B10 0UT,-1.851623,52.467589
MK12 5NW,-0.834101,52.059656
SO23 7DQ,-1.312546,51.068417
NW1 9SB,-0.132816,51.54329
LS25 1EQ,-1.389086,53.791225
SW19 2BY,-0.176034,51.420662
CF35 6PP,-3.513801,51.525127
SW7 1EE,-0.165381,51.499072
HU5 3EN,-0.359701,53.757924
SE18 5SZ,0.049712,51.494269
ST11 9RD,-2.035038,52.949169
EC4M 6XX,,
PO20 7EQ,-0.803104,50.814709
10145,,
NR25 7QH,1.044358,52.885113
W3 6BX,-0.260635,51.522753
CV13 0HQ,-1.368743,52.645664
BD17 7AD,-1.769141,53.836993
HA7 1BU,-0.295476,51.601599
DD5 2AJ,-2.87601,56.46704
NW10 7QQ,-0.275682,51.533092
M34 3PS,-2.117727,53.456267
E9 5LN,-0.02356,51.544206
OX27 7SG,-1.20207,51.96072
LN7 6UD,-0.315138,53.496008
CO10 2AA,0.729125,52.037354
EX16 6NY,,
SG9 9GB,-0.012548,51.94835
N1 9JY,-0.120308,51.531148
SE8 4HQ,-0.023355,51.473662
SW4 6EZ,-0.135728,51.466295
WC1V 6RL,-0.115084,51.518366
B12 0HD,-1.880654,52.469938
W7 3BH,-0.339622,51.514195
G84 8TG,-4.733228,56.004548
SW13 8HF,-0.230102,51.484132
W1G 0AH,,
SW20 9JQ,-0.226183,51.397745
BT80 8PA,-6.740639,54.645889
W1U 7EU,-0.156368,51.518903
RG1 3EU,-0.968047,51.455676
CT5 3HJ,1.054315,51.356117
RM16 6AP,0.289729,51.48481
KT14 6PU,-0.487701,51.346073
EH2 4JN,-3.20393,55.952612
CB21 5PA,0.364151,52.154292
PH22 1PF,-3.831277,57.189733
EC1A 7BL,-0.098753,51.517671
CH5 2FN,-3.004388,53.219023
E1 0SG,-0.050404,51.514375
SL6 6FL,-0.725675,51.523745
N8 8HP,-0.128493,51.579683
WA1 3GP,-2.557586,53.401791
GL7 5UA,-1.930742,51.673173
KT2 6LS,-0.293639,51.414466
BN1 8UB,-0.147571,50.86558
EC1V 4LY,-0.104445,51.525612
NW8 8PL,-0.17341,51.523468
EH6 8HH,-3.169768,55.970099
M43 7AJ,-2.146597,53.482902
KT22 9HF,-0.354644,51.289459
LA12 7LQ,-3.094902,54.195313
E17 4QY,-0.022316,51.589146
NP16 7HE,-2.652753,51.628768
HA9 7NE,-0.299756,51.563929
E2 0DL,-0.058632,51.526598
SO50 7HH,-1.296666,50.990982
NG17 4BA,-1.259313,53.126133
SK22 1DN,-1.962737,53.383711
E14 9PW,-0.004406,51.506291
S25 1YP,-1.220925,53.386003
W1H 1DP,-0.162536,51.520025
BS3 2TL,-2.624691,51.429371
DY9 8PN,-2.104446,52.460899
CR7 7BH,-0.102768,51.395551
NW4 4NJ,-0.233176,51.584516
OX2 7JL,-1.267022,51.778467
ST8 6AD,-2.175528,53.116889
WN3 4AL,-2.639308,53.54254
ME7 1TD,0.562802,51.391731
SE3 7UQ,0.006811,51.481486
W1G 0JR,-0.143164,51.516096
UB2 5AQ,-0.386249,51.50142
RG12 1WA,-0.757739,51.415348
BA11 3HX,-2.322713,51.233376
NW11 0PU,-0.19885,51.580523
PO4 9EE,-1.056784,50.790084
CH62 3PW,-2.976858,53.336587
L24 9HJ,-2.870402,53.353888
N16 6XS,-0.072632,51.566911
EC4A 3AN,,
CH7 4AT,-3.165843,53.15453
BT28 3DR,-6.062608,54.522094
GY1 2HT,,
DY13 8UW,-2.281127,52.33954
NP19 8EU,-2.97965,51.589152
DN40 3NF,-0.255698,53.633216
PO7 6XP,-1.068856,50.894992
RH1 3AL,-0.154337,51.285763
WA14 2UQ,-2.349394,53.377856
MK15 8HB,-0.73728,52.066591
HA4 8NY,-0.408392,51.575054
NN6 0LG,-0.749955,52.270927
IP10 0BJ,1.285195,52.05071
FY8 1HN,-3.028504,53.74855
BH12 5AG,-1.928242,50.751265
SO22 6NU,-1.338416,51.08293
SW17 9NA,-0.166784,51.426821
RG7 1RH,-0.961669,51.377668
SM2 5ES,-0.186678,51.357374
E2 6QF,-0.061341,51.529691
NN7 2GD,-0.898166,52.156143
DL1 1GB,-1.549863,54.52638
SO23 7NG,-1.307801,51.102407
MK11 1NL,-0.836728,52.054018
ML5 5GA,-4.041388,55.848768
CH1 3AE,-2.881384,53.193442
CW5 6PZ,-2.476269,53.067911
BH7 6JT,-1.828334,50.730803
M33 2DH,-2.317015,53.424245
SR1 1JG,-1.379843,54.90501
B93 0LL,-1.735388,52.389973
M1 2HG,-2.232219,53.480205
CO7 6SL,1.011667,51.977107
LS29 7AR,-1.769448,53.902204
LN2 4US,-0.511389,53.235068
W1T 3LR,-0.137121,51.518404
HU8 0SQ,-0.282181,53.774781
L2 8UY,,
FY2 0PJ,-3.025061,53.852679
LS29 6QB,-1.73457,53.896685
TN2 3LB,0.28458,51.142697
B92 7HT,-1.807145,52.439216
S35 9WE,-1.469088,53.4433
AL6 9TX,-0.220605,51.843145
G81 1UG,-4.408823,55.901856
WD3 1DE,-0.468597,51.637756
BT37 9TF,-5.910987,54.656025
TA9 4DT,-2.950875,51.24684
SA5 4PB,-3.994473,51.652916
BR5 1JZ,0.075425,51.390111
IV32 7LQ,-3.121039,57.650019
TS2 1RR,-1.255058,54.580175
AB42 2YQ,-1.795803,57.494515
BS1 9HS,-2.574165,51.458457
BH23 7EA,-1.695863,50.758994
BT38 9TH,-5.800584,54.739456
S1 1WR,-1.468601,53.384494
GL56 0LA,-1.70169,51.990187
HR2 6LR,-2.689588,52.035791
EC2N 4AY,-0.081206,51.516376
SW17 0NB,-0.172803,51.42955
SG12 8UU,0.00852,51.787245
TW12 1NS,-0.353899,51.429329
CH1 4JE,-2.901848,53.191484
UB2 5QA,-0.384406,51.495901
LS15 4LG,-1.41677,53.789323
BS15 9QQ,-2.507162,51.45561
TS24 0UX,-1.204325,54.692962
SE25 5RT,-0.080356,51.394206
GU10 1PL,-0.756998,51.225414
HD2 1PJ,-1.76982,53.673727
RH12 4RW,-0.267622,51.135886
KT5 9DS,-0.278454,51.387635
LA11 6HL,-2.933491,54.219331
PE29 2PH,-0.157191,52.313135
PL22 0DP,-4.675319,50.406817
WD6 1QQ,-0.26181,51.65832
CV23 0SH,-1.27167,52.458474
EX24 6JY,-3.070963,50.740802
SW18 3QZ,-0.182912,51.440076
IP7 5EL,0.952343,52.046048
BL1 8TU,-2.424635,53.592518
KT8 9AY,-0.348082,51.405543
SN3 6FF,-1.726342,51.535398
HP7 0NF,-0.649628,51.64923
BH9 3EZ,-1.862191,50.752241
L12 0SA,-2.871103,53.448591
BN43 5WH,-0.279206,50.835544
HA6 1LN,,
BH14 0JD,-1.952007,50.723599
SS2 5TE,0.717257,51.561865
SE5 0RS,-0.105871,51.479071
BH5 1HR,-1.838843,50.723669
WC2A 3QP,-0.114029,51.5152
NE27 0GZ,-1.52167,55.023461
SS4 3RY,0.71727,51.617956
WR1 3AA,-2.223546,52.196725
BS49 4FS,-2.770124,51.395413
SW17 8RT,-0.1557,51.436288
BN18 0UZ,-0.587371,50.826227
N22 6XJ,-0.114862,51.594557
DE4 5GU,-1.478576,53.112633
B14 6DT,-1.891651,52.423716
YO41 5PS,-0.882521,53.947939
SP10 1BW,-1.481931,51.206056
PE13 1BL,0.162966,52.663434
GU52 6HQ,-0.838995,51.265581
TW5 9HD,-0.386419,51.485192
S81 9QG,-1.118346,53.378451
B2 4BT,-1.900375,52.478605
UB1 3EJ,-0.349803,51.509412
SL6 2ND,-0.718505,51.485945
RH10 1QA,-0.172542,51.117676
BA14 8BR,-2.208934,51.319494
PO31 8PA,-1.301662,50.749478
CV21 1TQ,-1.265653,52.395567
NE28 9NZ,-1.501416,55.015679
EC2M 1QS,-0.082855,51.516907
LS1 2BH,-1.549359,53.799151
SE16 2QD,-0.047555,51.491999
BS32 4LA,-2.560519,51.546271
HA1 2DL,-0.331439,51.578951
SE25 5QW,-0.071375,51.39654
CR8 2AY,-0.115029,51.337934
HA3 9BH,-0.299682,51.587422
LN11 9DA,-0.000543,53.363915
CR3 5XY,-0.10663,51.292197
AL4 8FG,-0.291634,51.815479
BN27 3JD,0.254691,50.859445
KT12 3LP,-0.39704,51.381826
LS25 5ED,-1.234197,53.757405
MK40 3JY,-0.461863,52.139432
SE7 8BE,0.035099,51.485747
SS8 9FQ,0.586362,51.532484
BT34 4AD,-6.004971,54.063328
CM19 5TL,0.067083,51.76757
TS10 1PP,-1.082243,54.609602
N8 9PG,-0.113125,51.582746
BL4 7NY,-2.395045,53.549788
SE1 9RS,-0.088964,51.504643
E12 6DS,0.05488,51.549241
RM9 6AY,0.147857,51.534563
IP1 2LD,1.138258,52.062069
W8 6BD,-0.196636,51.499424
RM15 6BB,0.282188,51.50082
SA31 3AS,-4.316916,51.851607
M40 2RR,-2.176349,53.494899
B16 9LJ,-1.951417,52.474217
E13 8QT,0.027535,51.523674
MK7 7NS,-0.692443,52.022538
MK9 3DD,-0.753971,52.040027
SW16 5PG,-0.132785,51.421276
SE1 2TZ,-0.079442,51.503211
SO14 3GN,-1.395209,50.900618
IG11 0NF,0.096235,51.527952
SL3 8QG,-0.532251,51.487719
DN5 9PY,-1.158873,53.539426
KA1 3AP,-4.492666,55.606934
SK3 8TP,-2.153666,53.383024
WA2 0NF,-2.583149,53.41679
LU6 3QT,-0.477038,51.850505
HP7 0DS,-0.620291,51.66716
BD2 2HN,-1.725195,53.820776
SS1 1AU,0.712934,51.53627
SY2 6NN,-2.731167,52.703957
B61 9EE,-2.125893,52.351859
HA1 3SD,-0.325689,51.563221
SK11 6QJ,-2.131448,53.257802
OX49 5DX,-0.994273,51.668782
LL13 9XT,-2.919491,53.045012
SW10 9HU,-0.184001,51.486251
RH16 4NG,-0.106688,50.999051
LS22 7DN,-1.378325,53.936616
W3 7QS,-0.259514,51.506183
SW6 2GP,-0.187411,51.467447
CF24 3JW,-3.169324,51.491248
WA14 5GL,-2.366501,53.398865
SS5 4QS,0.651831,51.601483
B24 9QR,-1.826767,52.511067
B74 2HH,-1.882023,52.574196
SG2 7LS,-0.113295,51.900624
BT80 9XL,-6.762614,54.708274
SE15 6NQ,-0.072345,51.480782
CO1 1QT,0.896708,51.893176
BT19 7DQ,-5.652938,54.645834
M21 0TH,-2.268095,53.441462
S40 1LA,-1.430819,53.237749
BN1 6AF,-0.14573,50.837127
WR2 5EQ,-2.248153,52.185923
BB10 4SU,-2.192707,53.754226
B13 9UA,-1.881409,52.437542
SL6 4AA,-0.725213,51.521698
PE19 8ER,-0.288809,52.208014
BR2 7PJ,0.007939,51.383832
BT36 7XR,-5.973731,54.664495
W10 6HF,-0.212441,51.52103
NG17 4FL,-1.252449,53.13169
CW10 9AS,-2.442853,53.189956
BN22 8LD,0.28766,50.777557
BN12 4DW,-0.40974,50.809067
RH13 8AZ,-0.255606,50.989184
LL13 7PL,-2.999638,53.039907
TS1 3QW,-1.238488,54.570154
RM10 8EH,0.160763,51.545263
M34 3SU,-2.129872,53.453477
L24 8RL,-2.880075,53.34207
DE7 5FD,-1.323376,52.967386
W1K 7DG,-0.156424,51.512879
E14 4HD,-0.025535,51.505921
SE27 9NR,-0.102154,51.430595
PO7 5TD,-1.040647,50.870735
RH7 6BH,-0.023354,51.17526
NW3 5JS,-0.179678,51.547405
L15 6WB,-2.89958,53.400281
WS7 3GG,-1.950979,52.683814
WC1A 2HN,-0.125358,51.517998
W5 1NX,-0.30806,51.52779
LA4 5HR,-2.86251,54.074105
KT21 1AT,-0.298927,51.309501
NP18 2YB,-2.92913,51.600976
SG5 1JQ,-0.277942,51.949356
EC4V 5EQ,-0.101879,51.513198
WD19 7PS,-0.406416,51.629888
EC4R 3TT,-0.088548,51.509689
RG14 6HD,-1.345616,51.383471
NW6 7YH,-0.209398,51.542746
N12 0DR,-0.178282,51.610936
N6 5SG,-0.146812,51.574707
FY7 8AY,-3.034975,53.904271
YO32 9GZ,-1.046752,53.989422
W1J 7JY,-0.14622,51.506496
CF24 5EA,-3.153747,51.479605
CF3 0LT,-3.0807,51.52884
SM1 4LA,-0.171854,51.365993
KT6 6QW,-0.305259,51.383322
PE1 1JA,-0.244788,52.571726
B3 1RL,-1.904297,52.485327
YO31 7RE,-1.071505,53.964081
M26 1LS,-2.319981,53.556897
AB25 2UX,-2.109234,57.151276
DN9 3QS,-1.00942,53.489788
DA1 3BE,0.196378,51.450048
EC3M 4AB,-0.080091,51.512023
NE12 8EG,-1.593959,55.017864
RG19 8XS,-1.318275,51.380258
EH3 6AT,,
KT8 9DU,-0.354823,51.405386
LS9 9EG,-1.499209,53.796687
B2 2NJ,-1.894214,52.495953
LL17 0LT,-3.450985,53.259443
RM14 2FA,0.24443,51.556687
WF1 3DX,-1.497662,53.708501
SL4 6AN,-0.609413,51.489019
WA1 2HF,-2.587601,53.387247
HA6 1BN,-0.416882,51.605862
PR5 6EE,-2.661071,53.72376
W1J 5BF,-0.147559,51.51017
CF24 3JD,-3.171526,51.491973
W1G 0PW,-0.144051,51.515995
SS3 8XL,0.781921,51.541624
WA14 4PA,-2.351032,53.388746
N7 6NJ,-0.114683,51.554858
W1U 6RP,-0.157389,51.521114
PE2 6XU,-0.316943,52.540199
DE73 8GJ,-1.430205,52.822416
NG10 1LU,-1.27266,52.899757
SW3 1ET,-0.164066,51.499879
AB56 1UT,-2.960986,57.678332
TS3 6QJ,-1.21066,54.569469
WV10 9AZ,-2.121768,52.609567
YO30 4SW,-1.109899,53.989547
SN8 2QQ,-1.611605,51.442245
ME3 7NT,0.47588,51.408602
SO16 7PD,-1.401712,50.938024
W1J 7SN,-0.148018,51.505868
DA12 4RZ,0.397515,51.41891
MK14 7DB,-0.763409,52.046699
BS48 3HW,-2.74257,51.413424
IG6 3SZ,0.125291,51.61101
BS22 7QZ,-2.910178,51.367028
DY5 2JA,-2.107772,52.472808
NW10 6EU,-0.264517,51.528073
TN8 5BD,0.065766,51.195868
PO1 5JX,-1.076172,50.805491
NN3 2RL,-0.861712,52.260873
EX2 7XE,-3.482067,50.715121
EC2N 1HN,-0.084091,51.515281
N8 7EE,-0.114763,51.585437
M43 6NZ,-2.16072,53.47581
BN3 2RU,-0.173325,50.825867
WA3 7QX,-2.533379,53.414504
NW2 2AP,-0.1979,51.565482
G2 1BP,-4.253241,55.8621
PE21 6PZ,-0.025697,52.980122
KY12 0AU,-3.443949,56.079737
SY13 4AL,-2.595564,52.993823
EC2M 2AT,-0.083408,51.517889
L1 1JA,-2.977726,53.408628
BH23 3AX,-1.758066,50.741217
N3 2LJ,-0.194052,51.600775
PR25 3ED,-2.689816,53.693597
TW11 9FE,-0.31512,51.418454
BT9 7EW,-5.950794,54.579444
RG21 8EN,-1.089719,51.262116
WC1B 3QJ,-0.127702,51.518218
SK1 1YJ,-2.15233,53.409145
SW17 0LN,-0.169662,51.428953
SW11 3TD,-0.169386,51.476169
W8 4SG,-0.192196,51.501685
OL13 9AA,-2.201019,53.703514
B6 7DS,-1.880718,52.513723
M30 0PZ,-2.354686,53.48093
N1 7AA,-0.091592,51.537534
OX16 0RF,-1.36296,52.062631
LS9 0BJ,-1.515697,53.789755
E7 8PL,0.0383,51.540385
BS5 8NH,-2.520624,51.458635
MK40 2PD,-0.458015,52.144827
BS2 9LP,-2.580245,51.465664
TW7 4RJ,-0.343097,51.478787
EC2A 4JB,-0.082377,51.522872
PE12 6QW,-0.063944,52.79488
YO30 4XG,-1.10027,53.98624
B18 6EW,-1.911098,52.491082
ESSEX,,
SE3 0TA,0.008746,51.466858
E17 8DE,-0.030578,51.575356
IG10 4BN,0.051967,51.646703
ST1 6NX,-2.167961,53.034686
DN5 9SD,-1.144639,53.531288
WR5 1SB,-2.202905,52.190963
E1 7NF,-0.075296,51.518152
M28 1AN,-2.432223,53.508557
RM16 6BT,0.291364,51.479786
PO18 9AA,-0.804641,50.860364
PE22 8SG,0.201942,53.085687
BS3 2NA,-2.623394,51.439754
TW1 4JJ,-0.33849,51.44563
LS7 3LS,-1.536929,53.824524
MK42 9DP,-0.475571,52.12784
CR0 6QU,-0.075864,51.380337
BH21 7SB,-1.918271,50.80839
FY4 2RP,-3.028709,53.776912
W14 0PR,-0.212239,51.497621
B23 7SG,-1.860707,52.518277
GL2 4TP,-2.287552,51.82114
PR1 3HP,-2.700781,53.756479
BN8 4FS,-0.011582,50.925717
BA1 2PA,-2.363382,51.38475
HA4 6AU,-0.414215,51.567804
HA8 5TP,-0.281703,51.601368
SW19 2BP,-0.177896,51.420043
TN31 6BL,0.620857,50.936763
NR1 1RE,1.297549,52.626115
CT13 9FF,1.344353,51.287751
BT66 6LN,-6.3594,54.466389
LA1 1WD,-2.797201,54.047521
HA1 1PD,-0.340184,51.580368
M18 7DU,-2.169098,53.449714
CM20 1YS,0.092209,51.770851
GU2 9JX,-0.589366,51.260322
TA21 9AD,-3.208252,50.980552
LU6 2BA,-0.607526,51.86863
LN8 5QL,-0.235839,53.265311
SW11 3HS,-0.173206,51.47283
WV10 0BU,-2.109146,52.597149
PE6 8EA,-0.316749,52.675536
GL14 2BE,-2.492012,51.820414
L32 4SZ,-2.904464,53.478752
PL7 1TX,-4.061586,50.384296
DA14 4BG,0.10332,51.427285
KY8 1BY,-3.031452,56.175278
M40 9WB,-2.197779,53.513811
WA11 9DP,-2.70895,53.462967
ME1 2ES,0.508797,51.378385
E11 4EU,-0.00312,51.555782
W7 2QE,-0.324796,51.49618
RM8 2FT,0.109428,51.551367
BD16 2RH,-1.841643,53.851602
WC1H 9BQ,-0.128215,51.525384
RM7 0BX,0.176109,51.566419
OX16 4TG,-1.32226,52.059922
RM9 6BQ,0.146735,51.533082
SW18 2LG,-0.190185,51.452769
DY10 2AD,-2.249716,52.388787
WN5 0DJ,-2.685855,53.541174
DL7 0JY,-1.505975,54.447618
DA16 3QS,0.100433,51.463461
ST4 2RF,-2.185251,53.011792
PO17 6JH,-1.150873,50.890322
RH3 7BG,-0.239535,51.243273
SW15 6LD,-0.235476,51.465042
NW3 3SS,-0.168524,51.542492
SW1X 8PS,-0.155185,51.498607
SS1 1PJ,0.701805,51.539743
CW4 7HQ,-2.358543,53.196346
SS1 1EA,0.71382,51.53419
DE13 0AT,-1.620223,52.827562
NW1 3AD,-0.139672,51.52435
TW12 2BX,-0.363418,51.413941
PO11 9PB,-0.960145,50.785898
GL20 7SF,-2.141191,51.982792
LE18 1JJ,-1.106494,52.59304
SK9 7EU,-2.237497,53.299705
NG18 2AE,-1.195692,53.14805
SA2 0RD,-3.963662,51.621386
SO40 9LA,-1.501402,50.907855
E5 9AB,-0.069301,51.572222
OX17 3SN,-1.291538,52.012261
E14 6JL,-0.023869,51.515426
DE75 7PN,-1.358909,53.017213
NW2 4LL,-0.222984,51.551989
BN3 7GA,-0.205244,50.836228
RG22 6DY,-1.111239,51.253037
GU1 4RD,-0.575724,51.240541
TW17 0QD,-0.46545,51.406787
CO5 8BT,0.929806,51.776947
RH18 5HD,0.03389,51.099578
GU14 8QH,-0.775471,51.295706
BN21 3XE,0.283026,50.771244
DY12 3LY,-2.359416,52.413523
HG2 8ER,-1.529597,53.977682
WD4 8AW,-0.456509,51.724334
NG1 7HR,-1.142241,52.950138
CH45 4JB,-3.042771,53.421408
BH11 9AN,-1.918041,50.769281
WF7 7AB,-1.346815,53.640999
NE32 4UA,-1.490006,54.956134
NE10 9AB,-1.553353,54.945312
CW1 2DL,-2.440501,53.096084
DE21 4NH,-1.430668,52.933384
NN10 0LA,-0.592992,52.286208
NR1 1UA,1.32026,52.625164
LE3 8QX,-1.20514,52.644221
PO3 5EJ,-1.066006,50.825661
BH24 3SE,-1.7857,50.839309
DL8 1LA,-1.640013,54.319233
DD8 2HH,-2.881701,56.645803
W2 6NE,-0.182746,51.520709
AB32 6SY,-2.280504,57.14977
N8 8DF,-0.124737,51.577312
SG12 7EA,-0.026336,51.81048
DN38 6FE,-0.402281,53.575452
M4 5JW,-2.233302,53.485461
GU14 0EY,-0.770834,51.292123
B91 1SU,-1.799008,52.426697
SS15 5RP,0.427996,51.578327
NN7 4SH,-1.057944,52.20557
SE28 8SF,0.107349,51.505127
RM8 1LJ,0.148839,51.563052
M26 2RN,-2.315928,53.565968
WR11 4DU,-1.947112,52.095482
JE2 3QA,,
SE1 0UH,-0.102063,51.505232
SW18 5ST,-0.199037,51.455576
NN1 4JP,-0.879656,52.246506
LS6 1BS,-1.571735,53.817236
SK7 3LR,-2.170263,53.371568
LN2 5RP,-0.52966,53.233137
HA3 9DH,-0.300748,51.587474
PL31 2DH,-4.717792,50.470857
RH6 9LD,-0.082816,51.185854
ZE2 9AQ,-1.009625,60.341541
D02DE03,,
LE2 0QS,-1.120671,52.628216
CO7 7FD,1.006924,51.875381
SA1 8BE,-3.931497,51.624541
E1 5BW,-0.063983,51.522136
BN3 2DE,-0.178963,50.827664
G44 3BQ,-4.262619,55.816433
E1 1PX,-0.062529,51.514954
ME4 6AE,0.521394,51.382971
BN3 2DL,-0.1749,50.828089
S66 9FH,-1.252017,53.390347
TQ12 6JD,-3.666469,50.557121
NN11 7JG,-1.183309,52.286333
